price,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Furnished_status,type_of_building,Price_sqft,log_price,has_parking,has_lift,is_new
3800000.0,950.0,28.558879,77.3764836,2,2,0,Unknown,Flat,4000.0,15.150511887854474,0,0,0
8300000.0,1600.0,28.57218360900879,77.2954330444336,3,2,2,Semi-Furnished,Flat,5187.5,15.931766193248746,0,0,0
3300000.0,1075.0,28.6297895,77.4338883,2,2,2,Furnished,Individual House,3069.767441860465,15.009433329466965,0,0,0
5500000.0,1450.0,28.68596839904785,77.35089874267578,3,2,2,Semi-Furnished,Individual House,3793.103448275862,15.520258832020865,0,0,0
4000000.0,1000.0,28.6644882,77.3474938,3,2,0,Unfurnished,Flat,4000.0,15.201805169084134,0,0,0
6500000.0,900.0,28.5348305,77.2097741,3,2,1,Unknown,Flat,7222.222222222223,15.687312888712007,1,0,0
6500000.0,1810.0,28.631927,77.437442,3,3,4,Unknown,Flat,3591.160220994475,15.687312888712007,0,0,0
5200000.0,1120.0,28.6493479,77.3696259,3,2,0,Furnished,Flat,4642.857142857143,15.46416937585933,0,0,0
5000000.0,1328.0,28.4150217,76.9103909,2,2,0,Semi-Furnished,Flat,3765.060240963856,15.424948670398354,0,0,0
9500000.0,1935.0,28.4096109,76.9141943,3,4,0,Unfurnished,Flat,4909.560723514212,16.066802461833923,0,0,0
8500000.0,1300.0,28.6301055,77.27402,2,2,1,Semi-Furnished,Flat,6538.461538461538,15.955576839107596,0,0,0
3000000.0,845.0,28.577868,77.48322,2,2,0,Semi-Furnished,Individual House,3550.2958579881656,14.914123179965662,0,0,0
6500000.0,1810.0,28.631927,77.437442,3,3,4,Unknown,Individual House,3591.160220994475,15.687312888712007,0,0,0
4800000.0,1495.0,28.7040534,77.4373305,3,3,0,Semi-Furnished,Flat,3210.702341137124,15.38412668421143,0,0,0
7500000.0,1400.0,28.512136,76.986899,2,2,0,Unknown,Flat,5357.142857142857,15.830413711839864,0,0,0
6300000.0,1246.0,28.5863287948209,77.4010620206905,2,2,2,Unknown,Flat,5056.179775280899,15.656060350091908,0,0,0
4300000.0,1250.0,28.473312377929688,77.33118438720703,3,2,2,Semi-Furnished,Flat,3440.0,15.274125813221904,0,0,1
8700000.0,1750.0,28.5210916091181,77.382922806663,3,3,3,Unknown,Flat,4971.428571428572,15.978833698567334,0,0,0
14000000.0,2268.0,28.4104869253496,77.0384324627314,4,4,3,Unknown,Flat,6172.83950617284,16.454567959008102,0,0,0
6100000.0,1440.0,28.657888412475582,77.37630462646484,3,2,2,Furnished,Individual House,4236.111111111111,15.623799493077952,1,0,0
11500000.0,1850.0,28.548787,77.346032,3,4,0,Unknown,Individual House,6216.216216216216,16.257857680289998,0,0,0
6000000.0,1250.0,28.69359,77.344376,3,2,0,Unknown,Flat,4800.0,15.607270193858982,0,0,0
7000000.0,1200.0,28.6493479,77.3696259,3,2,2,Semi-Furnished,Flat,5833.333333333333,15.76142084987672,0,0,0
9500000.0,1952.0,28.390389,76.994133,3,4,4,Unknown,Individual House,4866.803278688524,16.066802461833923,1,1,0
3500000.0,600.0,28.5966401557033,77.5102026971068,2,2,0,Unknown,Flat,5833.333333333333,15.068273812173887,1,0,0
13500000.0,1600.0,28.6246942348175,77.3034286135776,3,2,2,Unknown,Flat,8437.5,16.41820031748273,0,0,0
4200000.0,1090.0,28.5661101,77.4406099,2,2,2,Semi-Furnished,Flat,3853.211009174312,15.250595321348806,1,0,0
7500000.0,1225.0,28.578303858161,77.3724282527096,2,2,0,Unknown,Individual House,6122.448979591837,15.830413711839864,0,0,0
2900000.0,890.0,28.70199,77.410904,2,2,2,Unknown,Flat,3258.4269662921347,14.88022163978423,0,0,0
11500000.0,1615.0,28.513139,77.025952,3,3,3,Unknown,Flat,7120.743034055728,16.257857680289998,0,0,0
5000000.0,1550.0,28.728555,77.337353,3,3,2,Unknown,Flat,3225.8064516129034,15.424948670398354,0,0,0
4000000.0,1000.0,28.445465,77.511542,2,2,2,Unknown,Flat,4000.0,15.201805169084134,0,0,0
6500000.0,1150.0,28.504219,77.425971,2,2,0,Unknown,Flat,5652.173913043478,15.687312888712007,0,0,0
6000000.0,1360.0,28.414843,76.919821,2,2,0,Unknown,Flat,4411.764705882353,15.607270193858982,0,0,0
5000000.0,980.0,28.496789932250977,77.2286605834961,2,2,3,Unfurnished,Flat,5102.040816326531,15.424948670398354,1,0,0
9800000.0,1150.0,28.5982193809278,77.3118266563848,3,2,2,Unknown,Flat,8521.739130434782,16.097893045681612,1,0,0
3000000.0,750.0,28.6212874,77.0530735,2,2,0,Semi-Furnished,Flat,4000.0,14.914123179965662,0,0,0
6000000.0,900.0,28.650548,77.3566495,2,2,0,Semi-Furnished,Flat,6666.666666666667,15.607270193858982,0,0,0
14000000.0,1598.0,28.40173725,77.04685,3,2,3,Unknown,Flat,8760.951188986233,16.454567959008102,1,1,0
5100000.0,1001.0,28.61931610107422,77.03326416015625,3,2,1,Semi-Furnished,Flat,5094.905094905095,15.444751293772967,0,0,0
3500000.0,1025.0,28.605958,77.444512,2,2,0,Unfurnished,Flat,3414.634146341464,15.068273812173887,0,0,0
3500000.0,800.0,28.68974,77.332795,2,2,1,Semi-Furnished,Flat,4375.0,15.068273812173887,0,0,0
3000000.0,895.0,28.507724029974728,77.52093696333596,2,2,3,Unknown,Flat,3351.95530726257,14.914123179965662,0,0,0
7000000.0,1600.0,28.6644882,77.3474938,3,3,0,Unfurnished,Individual House,4375.0,15.76142084987672,0,0,0
11200000.000000002,1600.0,28.4412025,77.0785644,3,4,2,Semi-Furnished,Flat,7000.000000000001,16.231424425551033,1,1,0
7670000.0,1645.0,28.40491677,76.95131573,3,3,0,Unknown,Flat,4662.613981762918,15.852827303721527,0,0,0
4520000.0,1450.0,28.624014,77.437315,2,2,0,Unknown,Flat,3117.2413793103447,15.324022773047327,0,0,0
6000000.0,1100.0,28.4969141,77.1652546,3,2,2,Furnished,Flat,5454.545454545455,15.607270193858982,1,0,0
13000000.0,1440.0,28.643348693847656,77.12055969238281,3,2,2,Semi-Furnished,Flat,9027.777777777776,16.380459992348886,0,0,1
13000000.0,1700.0,28.423049,77.08741,3,3,0,Furnished,Flat,7647.058823529412,16.380459992348886,0,0,0
5700000.0,1364.0,28.420952,76.910875,2,2,2,Unknown,Flat,4178.885630498534,15.555976908243359,0,0,0
6500000.0,1500.0,28.4997487,77.1866376,3,3,1,Unknown,Flat,4333.333333333333,15.687312888712007,1,0,0
8000000.0,1550.0,28.6428477,77.3826371,3,2,1,Semi-Furnished,Flat,5161.290322580645,15.894952224644102,1,0,0
2650000.0,850.0,28.3808045,77.3721015,3,2,0,Unfurnished,Flat,3117.6470588235293,14.790070575320824,0,0,0
13500000.0,2268.0,28.4104869253496,77.0384324627314,3,4,3,Unfurnished,Flat,5952.380952380952,16.41820031748273,0,0,0
3000000.0,890.0,28.6644882,77.3474938,2,2,0,Semi-Furnished,Flat,3370.7865168539324,14.914123179965662,0,0,0
3550000.0,602.0,28.51348116,76.971479,2,2,0,Unknown,Flat,5897.009966777408,15.0824584431417,0,0,0
4500000.0,850.0,28.6644882,77.3474938,2,2,0,Semi-Furnished,Flat,5294.117647058823,15.319588176962746,0,0,0
4800000.0,1080.0,28.4509204,77.3008634,2,2,0,Semi-Furnished,Flat,4444.444444444444,15.38412668421143,0,0,0
4000000.0,1375.0,28.638572,77.4308515,3,3,3,Furnished,Flat,2909.090909090909,15.201805169084134,1,0,0
3800000.0,850.0,28.64934730529785,77.36962890625,2,2,0,Semi-Furnished,Flat,4470.588235294118,15.150511887854474,0,0,0
6500000.0,1060.0,28.648794,77.3425322478785,2,2,2,Unknown,Individual House,6132.075471698113,15.687312888712007,0,0,0
4030000.0,1080.0,28.703253,77.4212420699908,2,2,0,Unknown,Individual House,3731.481481481481,15.209277182061793,1,0,0
4300000.0,1060.0,28.577868,77.48322,2,2,0,Semi-Furnished,Flat,4056.603773584906,15.274125813221904,0,0,0
12800000.0,1300.0,28.605365753173828,77.29544067382812,3,2,2,Unfurnished,Flat,9846.153846153846,16.36495580701484,0,0,1
8450000.0,1380.0,28.5645864521315,77.3987635071892,3,3,3,Unknown,Flat,6123.188405797101,15.949677117676545,1,1,0
4500000.0,700.0,28.6551323,77.1455123,2,2,1,Unfurnished,Individual House,6428.571428571428,15.319588176962746,0,0,0
3600000.0,700.0,28.6657571,77.3825945,2,2,0,Semi-Furnished,Flat,5142.857142857143,15.096444681204078,0,0,0
11500000.0,1150.0,28.637231826782227,77.06217193603516,3,2,1,Semi-Furnished,Flat,10000.0,16.257857680289998,0,0,1
5000000.0,1400.0,28.6363395660537,77.4792872715835,3,2,0,Unknown,Individual House,3571.428571428572,15.424948670398354,0,0,0
11000000.0,1400.0,28.409389,76.951659,2,2,2,Furnished,Individual House,7857.142857142857,16.213405921671733,0,0,0
8500000.0,1400.0,28.6441755,77.336519,2,3,0,Unfurnished,Individual House,6071.428571428572,15.955576839107596,0,0,0
13000000.0,1800.0,28.4801995,76.9945121,3,3,0,Unfurnished,Flat,7222.222222222223,16.380459992348886,1,0,0
2950000.0,945.0,28.70042147427,77.4281646958134,2,2,0,Unknown,Individual House,3121.6931216931216,14.897316067298997,0,0,0
4300000.0,800.0,28.6358105,77.3739109,2,2,0,Furnished,Flat,5375.0,15.274125813221904,0,0,0
13000000.0,2500.0,28.38405418395996,77.29105377197266,9,5,2,Semi-Furnished,Flat,5200.0,16.380459992348886,0,0,0
3500000.0,1000.0,28.5968082,77.4429209,2,2,0,Semi-Furnished,Flat,3500.0,15.068273812173887,0,0,0
5000000.0,800.0,28.5606725,77.386597,2,2,0,Semi-Furnished,Flat,6250.0,15.424948670398354,0,0,0
4700000.0,950.0,28.497465133666992,77.02708435058594,3,2,1,Semi-Furnished,Flat,4947.368421052632,15.363073279446223,1,0,1
5900000.0,910.0,28.38981649,76.969342,2,2,2,Unknown,Flat,6483.516483516483,15.59046307836746,0,0,0
7000000.0,1000.0,28.63726806640625,77.2783203125,3,2,1,Semi-Furnished,Flat,7000.0,15.76142084987672,1,0,0
10000000.0,1662.0,28.6459485948677,77.3379423111056,3,4,0,Unknown,Flat,6016.847172081829,16.118095750958314,0,0,0
4350000.0,1100.0,28.658647,77.4757,3,2,0,Unknown,Flat,3954.545454545456,15.285686632949897,0,0,0
3950000.0,900.0,28.63921546936035,77.35102844238281,2,2,1,Semi-Furnished,Flat,4388.888888888889,15.18922639004183,1,1,1
7000000.0,1800.0,28.605958,77.444512,4,4,0,Unfurnished,Flat,3888.8888888888887,15.76142084987672,0,0,0
5800000.0,1400.0,28.6109351,77.4294948,3,3,4,Unknown,Flat,4142.857142857143,15.573368647930426,0,0,0
12500000.0,2160.0,28.3758636,76.9258619,5,3,1,Semi-Furnished,Flat,5787.037037037037,16.341239282272525,1,0,0
10000000.0,1900.0,28.4997487,77.1866376,3,3,1,Unknown,Flat,5263.1578947368425,16.118095750958314,1,0,0
5900000.0,1050.0,28.399362,76.962554,2,2,0,Unknown,Flat,5619.047619047619,15.59046307836746,1,1,0
8500000.0,1390.0,28.6418664404396,77.3781590637021,2,2,2,Unknown,Individual House,6115.107913669065,15.955576839107596,1,1,0
3700000.0,720.0,28.4124355,77.3219985,2,2,1,Unfurnished,Individual House,5138.888888888889,15.123843647884687,1,1,0
4500000.0,800.0,28.6773738861084,77.2087173461914,2,2,1,Unfurnished,Flat,5625.0,15.319588176962746,0,0,0
5000000.0,970.0,28.645307540893555,77.35533905029297,3,2,2,Unfurnished,Flat,5154.639175257732,15.424948670398354,0,0,0
3200000.0,850.0,28.64471435546875,77.36173248291016,2,2,2,Semi-Furnished,Flat,3764.705882352941,14.978661680269907,1,0,0
7500000.0,1820.0,28.60958480834961,77.46074676513672,3,3,4,Unfurnished,Flat,4120.879120879121,15.830413711839864,0,0,1
13000000.0,1350.0,28.6232519,77.1136109,3,3,2,Semi-Furnished,Flat,9629.62962962963,16.380459992348886,0,0,0
4200000.0,950.0,28.6493479,77.3696259,2,2,0,Semi-Furnished,Flat,4421.052631578948,15.250595321348806,0,0,0
5800000.0,1285.0,28.65191650390625,77.43672943115234,3,2,3,Semi-Furnished,Flat,4513.618677042801,15.573368647930426,0,0,0
8500000.0,1000.0,28.638351440429688,77.11314392089844,2,2,2,Semi-Furnished,Flat,8500.0,15.955576839107596,0,0,0
3800000.0,900.0,28.4339805,77.3239236,2,2,0,Unfurnished,Flat,4222.222222222223,15.150511887854474,0,0,0
9100000.0,1100.0,28.6371512655751,77.0623550816498,2,2,1,Unknown,Flat,8272.727272727272,16.02378508137718,0,0,0
5400000.0,1285.0,28.505584,77.410762,3,2,2,Unknown,Flat,4202.334630350195,15.501909696719672,1,0,0
3500000.0,725.0,28.6212874,77.0530735,3,2,0,Semi-Furnished,Flat,4827.586206896552,15.068273812173887,1,0,0
4500000.0,1200.0,28.600719,77.444281,2,3,2,Unknown,Flat,3750.0,15.319588176962746,0,0,0
4200000.0,1050.0,28.5151375,77.495836,2,2,0,Furnished,Flat,4000.0,15.250595321348806,0,0,0
4000000.0,720.0,28.6212,77.0349,2,2,0,Semi-Furnished,Individual House,5555.555555555556,15.201805169084134,0,0,0
2900000.0,895.0,28.5151375,77.495836,2,2,2,Unfurnished,Flat,3240.223463687151,14.88022163978423,1,0,0
5000000.0,1510.0,28.7040534,77.4373305,3,2,0,Semi-Furnished,Flat,3311.2582781456954,15.424948670398354,0,0,0
7800000.0,1295.0,28.35911846,76.975628,2,2,4,Unknown,Flat,6023.166023166024,15.86963441986494,0,1,0
7200000.0,2032.0,28.4166908888947,77.354919473033,3,3,0,Unknown,Flat,3543.3070866141734,15.789591722875162,0,0,0
3800000.0,1275.0,28.577868,77.48322,3,2,4,Furnished,Individual House,2980.392156862745,15.150511887854474,0,0,0
5000000.0,1295.0,28.369089,77.546387,3,2,0,Unfurnished,Flat,3861.003861003861,15.424948670398354,0,0,0
3800000.0,1000.0,28.5073636,77.4091,2,2,0,Semi-Furnished,Individual House,3800.0,15.150511887854474,0,0,0
2700000.0,800.0,28.6917822,77.329705,2,2,1,Semi-Furnished,Flat,3375.0,14.80876270134486,0,0,0
4700000.0,1100.0,28.6493479,77.3696259,3,2,0,Semi-Furnished,Flat,4272.727272727273,15.363073279446223,0,0,0
9500000.0,1800.0,28.50039585,76.999075,3,3,4,Unknown,Flat,5277.777777777777,16.066802461833923,0,0,1
5300000.0,1402.0,28.47285461425781,77.33130645751953,3,3,2,Unfurnished,Flat,3780.3138373751785,15.483217567201578,0,0,1
8700000.0,1550.0,28.5750243,77.3803,3,2,0,Furnished,Individual House,5612.903225806452,15.978833698567334,0,0,0
8000000.0,1750.0,28.410466,76.962531,3,3,4,Unknown,Flat,4571.428571428572,15.894952224644102,1,1,0
6500000.0,1295.0,28.5783723,77.3873,3,2,0,Furnished,Flat,5019.305019305019,15.687312888712007,0,0,0
5000000.0,1080.0,28.4737775,77.510485,2,2,1,Semi-Furnished,Flat,4629.62962962963,15.424948670398354,0,0,0
3100000.0,975.0,28.630583,77.450917,2,2,0,Unknown,Individual House,3179.48717948718,14.946912992035967,0,0,0
14500000.0,1400.0,28.5988334147745,77.3185180793637,3,3,1,Unknown,Individual House,10357.142857142857,16.489659276356317,1,1,0
3700000.0,985.0,28.555721928413,77.3735018097391,2,2,1,Unknown,Flat,3756.345177664976,15.123843647884687,0,0,0
4700000.0,1073.0,28.642847061157227,77.38263702392578,2,2,3,Semi-Furnished,Flat,4380.242311276794,15.363073279446223,0,0,1
2600000.0,750.0,28.5869654,77.3874,2,2,2,Unfurnished,Flat,3466.6666666666665,14.77102238760702,0,0,0
4000000.0,900.0,28.621767044067383,77.05584716796875,2,2,2,Furnished,Flat,4444.444444444444,15.201805169084134,0,0,0
5200000.0,1100.0,28.49180832,77.17786153,3,2,1,Unknown,Flat,4727.272727272727,15.46416937585933,0,0,0
12500000.0,2361.0,28.514908,76.974388,3,4,0,Unknown,Flat,5294.366793731469,16.341239282272525,0,0,0
4300000.0,1055.0,28.6390982,77.412377,2,2,0,Semi-Furnished,Flat,4075.829383886256,15.274125813221904,0,0,0
6200000.0,1350.0,28.5102496,77.1989952,3,3,0,Semi-Furnished,Flat,4592.592592592592,15.64006001130563,0,0,0
13000000.0,2150.0,28.3841326,77.0227967,3,3,0,Semi-Furnished,Flat,6046.511627906977,16.380459992348886,0,0,0
3200000.0,950.0,28.69004821777344,77.34053802490234,2,2,2,Furnished,Flat,3368.4210526315787,14.978661680269907,0,0,0
2700000.0,840.0,28.683082,77.50921,2,2,0,Unknown,Flat,3214.285714285714,14.80876270134486,0,0,0
11000000.0,1575.0,28.44207,77.075517,4,4,2,Unknown,Individual House,6984.126984126984,16.213405921671733,1,1,0
3000000.0,808.0,28.664055,77.488692,2,2,2,Unknown,Individual House,3712.871287128713,14.914123179965662,0,0,0
7500000.0,1545.0,28.5685416949121,77.3792999293712,3,3,2,Unknown,Individual House,4854.368932038835,15.830413711839864,1,1,0
7000000.0,1171.0,28.5434121846104,77.367853,2,2,3,Unknown,Flat,5977.796754910333,15.76142084987672,0,0,0
4500000.0,1165.0,28.4560662290483,77.5164568191646,2,2,2,Unknown,Flat,3862.660944206009,15.319588176962746,1,1,0
4000000.0,1220.0,28.341621,77.353443,2,2,0,Unknown,Flat,3278.688524590164,15.201805169084134,1,1,0
4500000.0,875.0,28.5654147528131,77.383196,2,2,0,Unknown,Flat,5142.857142857143,15.319588176962746,0,0,0
6000000.0,1375.0,28.605958,77.444512,3,3,0,Furnished,Flat,4363.636363636364,15.607270193858982,0,0,0
8200000.0,1400.0,28.4323973217614,77.2932774625731,3,3,0,Unknown,Flat,5857.142857142857,15.919644834185693,0,0,0
5290000.0,625.0,28.708234786987305,77.11781311035156,2,2,2,Unfurnished,Flat,8464.0,15.481328992870381,0,0,0
2630000.0,758.0,28.3919891,77.2999103,3,2,2,Unfurnished,Flat,3469.6569920844327,14.782494784382012,0,0,0
2400000.0,980.0,28.69359,77.344376,2,2,1,Unknown,Flat,2448.9795918367345,14.690979711984754,0,0,0
3900000.0,950.0,28.685969,77.3508975,2,2,0,Furnished,Flat,4105.263157894737,15.176487367510099,0,0,0
12000000.0,2000.0,28.4215541,77.0780609,3,2,2,Unfurnished,Individual House,6000.0,16.300417291085605,0,0,0
12500000.0,1450.0,28.6342650958602,77.2985283780318,3,3,0,Unknown,Flat,8620.689655172413,16.341239282272525,1,1,0
2500000.0,854.0,28.719778,77.451306,2,2,2,Unknown,Individual House,2927.400468384075,14.731801689838349,0,0,0
5500000.0,1100.0,28.6493479,77.3696259,3,2,0,Semi-Furnished,Individual House,5000.0,15.520258832020865,0,0,0
3850000.0,600.0,28.493837356567383,77.00718688964844,3,2,1,Unfurnished,Individual House,6416.666666666667,15.163583966004193,0,0,0
8000000.0,1780.0,28.3884743,76.9470835,3,3,0,Furnished,Flat,4494.38202247191,15.894952224644102,0,0,0
6820000.0,1250.0,28.64934730529785,77.36962890625,2,2,0,Furnished,Individual House,5456.0,15.7353701764472,0,0,0
5500000.0,1400.0,28.3748149,77.3195231,3,2,2,Semi-Furnished,Flat,3928.571428571429,15.520258832020865,1,1,0
6000000.0,1377.0,28.398027420043945,77.27522277832031,3,2,2,Semi-Furnished,Flat,4357.298474945534,15.607270193858982,0,0,0
5500000.0,1150.0,28.6644882,77.3474938,3,3,0,Furnished,Flat,4782.608695652174,15.520258832020865,0,0,0
6200000.0,1600.0,28.6693269,77.336336,2,2,2,Unfurnished,Individual House,3875.0,15.64006001130563,0,0,0
10000000.0,1728.0,28.4196316903118,77.1051973969524,3,2,2,Unknown,Flat,5787.037037037037,16.118095750958314,0,0,0
4200000.0,1000.0,28.645282745361328,77.36209869384766,2,2,1,Semi-Furnished,Flat,4200.0,15.250595321348806,0,0,1
6859999.999999999,1355.0,28.496607,77.439827,3,2,1,Unfurnished,Flat,5062.730627306272,15.741218145474653,0,0,0
3600000.0,950.0,28.6436225,77.352839,2,2,0,Semi-Furnished,Flat,3789.4736842105262,15.096444681204078,0,0,0
4350000.0,1205.0,28.605958,77.444512,2,2,3,Furnished,Flat,3609.958506224066,15.285686632949897,0,0,0
10500000.0,2085.0,28.65662,77.4048,3,4,4,Semi-Furnished,Flat,5035.971223021583,16.166885910365842,1,1,0
9020000.0,1261.0,28.4178669,77.0512457,3,2,0,Unfurnished,Flat,7153.053132434576,16.014955002903545,0,0,0
2900000.0,930.0,28.708744,77.417028,2,2,2,Unknown,Flat,3118.2795698924733,14.88022163978423,0,0,0
5000000.0,1440.0,28.605958,77.444512,3,2,0,Unfurnished,Individual House,3472.222222222222,15.424948670398354,0,0,0
14500000.0,2776.0,28.386595,77.0605754,3,3,0,Semi-Furnished,Flat,5223.342939481268,16.489659276356317,0,0,0
3500000.0,720.0,28.52973937988281,77.52974700927734,2,2,1,Semi-Furnished,Flat,4861.111111111111,15.068273812173887,0,0,0
20500000.0,1800.0,28.5264864,77.158826,3,2,0,Unfurnished,Flat,11388.888888888889,16.835935492889124,0,0,0
4600000.0,1050.0,28.677177,77.381438,2,2,2,Unknown,Flat,4380.952380952381,15.341567078850604,0,0,0
2800000.0,700.0,28.6895689,77.3386129,2,2,0,Unfurnished,Flat,4000.0,14.845130332288226,0,0,0
3500000.0,1015.0,28.709493168356552,77.426425,2,2,0,Unknown,Flat,3448.2758620689656,15.068273812173887,0,0,0
6200000.0,1470.0,28.6109351,77.4294948,3,3,0,Unknown,Flat,4217.687074829932,15.64006001130563,0,0,0
12500000.0,1879.0,28.574196,77.37192,3,3,0,Unknown,Flat,6652.474720596062,16.341239282272525,0,0,0
11500000.0,1140.0,28.67061424255371,77.148193359375,3,3,2,Semi-Furnished,Flat,10087.719298245614,16.257857680289998,0,0,0
6500000.0,1500.0,28.70217,77.430308,3,3,0,Unknown,Flat,4333.333333333333,15.687312888712007,0,0,0
3000000.0,550.0,28.416797,76.90282,2,2,0,Unknown,Flat,5454.545454545455,14.914123179965662,0,0,0
4000000.0,1402.0,28.7061385143925,77.420299712252,3,3,3,Unknown,Flat,2853.0670470756063,15.201805169084134,0,0,0
6500000.0,1366.0,28.514908,76.974388,2,2,0,Unknown,Flat,4758.418740849194,15.687312888712007,0,0,0
17500000.0,2650.0,28.423049,77.08741,5,5,3,Semi-Furnished,Individual House,6603.773584905661,16.677711496036597,0,0,0
4200000.0,998.0,28.637309,77.413535,2,2,2,Semi-Furnished,Flat,4208.416833667335,15.250595321348806,0,0,0
14500000.0,2250.0,28.43513524,77.08934846,3,3,4,Unknown,Flat,6444.444444444444,16.489659276356317,0,0,0
12500000.0,2600.0,28.406684,76.952289,4,4,4,Unknown,Flat,4807.692307692308,16.341239282272525,1,0,0
8500000.0,1264.0,28.49696159362793,77.02569580078125,3,3,1,Furnished,Flat,6724.683544303797,15.955576839107596,1,0,0
5000000.0,1100.0,28.659557,77.3747659,2,2,0,Semi-Furnished,Flat,4545.454545454545,15.424948670398354,0,0,0
5800000.0,1020.0,28.598970413208008,77.08369445800781,3,2,2,Semi-Furnished,Flat,5686.274509803921,15.573368647930426,0,0,1
7800000.0,1735.0,28.4301942655176,77.5061330784878,3,3,4,Unknown,Flat,4495.677233429395,15.86963441986494,0,0,0
4200000.0,1200.0,28.6817665,77.3636535,3,3,1,Unfurnished,Flat,3500.0,15.250595321348806,0,0,0
11100000.000000002,2150.0,28.4331715982298,77.2914456607069,3,3,4,Unknown,Individual House,5162.79069767442,16.22245575637265,0,0,0
7000000.0,1745.0,28.58672,77.43968,3,4,0,Unknown,Flat,4011.461318051576,15.76142084987672,0,0,0
9800000.0,2250.0,28.362361,77.3353025,4,3,4,Unfurnished,Individual House,4355.555555555556,16.097893045681612,0,0,0
4500000.0,1268.0,28.4178336,77.3670774,2,2,0,Semi-Furnished,Flat,3548.8958990536275,15.319588176962746,0,0,0
6200000.0,1050.0,28.4812055,77.0089031,2,3,0,Unfurnished,Flat,5904.761904761905,15.64006001130563,0,0,0
6250000.0,900.0,28.424761,77.085093,2,2,2,Unknown,Flat,6944.444444444444,15.648092181712572,0,0,0
12500000.0,2000.0,28.4244375,77.098212,3,3,0,Semi-Furnished,Flat,6250.0,16.341239282272525,0,0,0
9350000.0,900.0,28.49138832092285,77.32955932617188,10,7,6,Unfurnished,Individual House,10388.888888888889,16.050887008216737,0,0,0
3700000.0,900.0,28.591408,77.3884958719927,2,2,0,Unknown,Flat,4111.111111111111,15.123843647884687,0,0,0
4200000.0,750.0,28.5076265,77.232864,2,2,1,Semi-Furnished,Flat,5600.0,15.250595321348806,1,1,0
7300000.0,1000.0,28.670089721679688,77.18177032470703,2,2,1,Semi-Furnished,Flat,7300.0,15.803385043104912,0,0,0
5200000.0,1100.0,28.473014,77.1971125,3,2,0,Semi-Furnished,Individual House,4727.272727272727,15.46416937585933,1,0,0
4400000.0,1295.0,28.409001,77.519155,3,2,4,Unknown,Individual House,3397.6833976833977,15.29711532616119,1,1,0
4200000.0,780.0,28.635996750808,77.3740669734374,2,2,2,Unknown,Flat,5384.615384615385,15.250595321348806,0,0,0
7000000.0,1080.0,28.6352719273543,77.370394643261,2,2,2,Unknown,Flat,6481.481481481482,15.76142084987672,1,0,0
5800000.0,930.0,28.6341305,77.3338579,2,2,0,Unfurnished,Flat,6236.559139784947,15.573368647930426,1,0,0
3000000.0,546.0,28.358049,76.983563,2,2,0,Unfurnished,Flat,5494.505494505494,14.914123179965662,0,0,0
12000000.0,1720.0,28.413677,77.05175,3,3,1,Unknown,Individual House,6976.744186046512,16.300417291085605,0,0,0
9800000.0,1839.0,28.59594917297364,77.38369750976562,3,3,4,Semi-Furnished,Individual House,5328.983143012507,16.097893045681612,1,1,0
7800000.0,1325.0,28.657498,77.3647655066156,2,2,3,Unknown,Flat,5886.792452830188,15.86963441986494,1,0,0
9800000.0,1550.0,28.5594491,77.2937965,4,3,0,Semi-Furnished,Flat,6322.580645161291,16.097893045681612,0,0,0
6500000.0,1350.0,28.621767,77.055846,4,2,0,Semi-Furnished,Flat,4814.814814814815,15.687312888712007,0,0,0
5500000.0,1250.0,28.574637,77.388803,2,2,3,Unknown,Flat,4400.0,15.520258832020865,1,1,0
5500000.0,1300.0,28.4801967,77.3113014,2,2,0,Unfurnished,Flat,4230.769230769231,15.520258832020865,1,0,0
2500000.0,550.0,28.6008776,77.0803144,2,2,1,Semi-Furnished,Flat,4545.454545454545,14.731801689838349,0,0,0
2750000.0,800.0,28.5862408,77.38673366,2,2,1,Unfurnished,Flat,3437.5,14.827111833279051,0,0,0
4000000.0,800.0,28.486291,77.001973,2,2,1,Unknown,Flat,5000.0,15.201805169084134,1,0,0
6800000.0,1595.0,28.6493479,77.3696259,3,2,0,Furnished,Flat,4263.322884012539,15.732433317205148,0,0,0
11500000.0,1950.0,28.394708,77.01856,3,5,3,Unknown,Individual House,5897.4358974358975,16.257857680289998,0,0,0
3200000.0,950.0,28.685969,77.3508975,2,2,1,Unfurnished,Individual House,3368.4210526315787,14.978661680269907,0,0,0
10000000.0,1366.0,28.4244375,77.098212,3,2,0,Unknown,Individual House,7320.644216691069,16.118095750958314,0,0,0
4200000.0,1300.0,28.4626703284033,77.5583025174588,3,2,2,Unknown,Flat,3230.769230769231,15.250595321348806,1,0,0
4200000.0,1190.0,28.704541,77.42919553111565,3,2,2,Unknown,Flat,3529.4117647058824,15.250595321348806,0,0,0
3200000.0,748.0,28.5859957,77.4338341,2,2,0,Semi-Furnished,Individual House,4278.07486631016,14.978661680269907,0,0,0
8500000.0,1820.0,28.455151,76.98642,3,3,0,Unfurnished,Individual House,4670.32967032967,15.955576839107596,0,0,0
6000000.0,1255.0,28.582315,77.4047195,2,2,3,Unfurnished,Flat,4780.876494023904,15.607270193858982,1,1,0
9800000.0,1880.0,28.3929103,76.9589066,3,3,0,Semi-Furnished,Individual House,5212.765957446809,16.097893045681612,0,0,0
